class_id,precision,recall,f1,accuracy,true_positive,false_positive,false_negative
1910,0.0,0.0,0.0,0.9996485061511423,0,1,0
1911,0.0,0.0,0.0,0.9992970123022847,0,2,0
1912,0.0,0.0,0.0,1.0,0,0,0
1913,0.0,0.0,0.0,1.0,0,0,0
1914,0.0,0.0,0.0,0.9992970123022847,0,1,1
1915,0.0,0.0,0.0,0.9996485061511423,0,0,1
1916,0.0,0.0,0.0,1.0,0,0,0
1917,0.0,0.0,0.0,1.0,0,0,0
1918,0.0,0.0,0.0,1.0,0,0,0
1919,0.0,0.0,0.0,0.9996485061511423,0,0,1
1920,0.0,0.0,0.0,1.0,0,0,0
1921,0.0,0.0,0.0,1.0,0,0,0
1922,0.0,0.0,0.0,1.0,0,0,0
1923,0.0,0.0,0.0,0.9996485061511423,0,0,1
1924,0.0,0.0,0.0,1.0,0,0,0
1925,0.0,0.0,0.0,0.9996485061511423,0,1,0
1926,0.0,0.0,0.0,1.0,0,0,0
1927,0.0,0.0,0.0,1.0,0,0,0
1928,0.0,0.0,0.0,0.9996485061511423,0,1,0
1929,0.0,0.0,0.0,0.9996485061511423,0,1,0
1930,0.0,0.0,0.0,1.0,0,0,0
1931,0.0,0.0,0.0,0.9996485061511423,0,0,1
1932,0.0,0.0,0.0,0.9996485061511423,0,1,0
1933,0.0,0.0,0.0,1.0,0,0,0
1934,0.0,0.0,0.0,0.9996485061511423,0,0,1
1935,0.0,0.0,0.0,1.0,0,0,0
1936,0.0,0.0,0.0,0.9996485061511423,0,0,1
1937,0.0,0.0,0.0,1.0,0,0,0
1938,0.0,0.0,0.0,0.9992970123022847,0,1,1
1939,0.0,0.0,0.0,0.9992970123022847,0,2,0
1940,0.0,0.0,0.0,1.0,0,0,0
1941,0.0,0.0,0.0,0.9996485061511423,0,0,1
1942,0.0,0.0,0.0,1.0,0,0,0
1943,0.0,0.0,0.0,1.0,0,0,0
1944,0.0,0.0,0.0,1.0,0,0,0
1945,0.0,0.0,0.0,0.9996485061511423,0,0,1
1946,0.0,0.0,0.0,0.9992970123022847,0,2,0
1947,0.0,0.0,0.0,0.9996485061511423,0,0,1
1948,0.0,0.0,0.0,1.0,0,0,0
1949,0.0,0.0,0.0,1.0,0,0,0
1950,0.0,0.0,0.0,1.0,0,0,0
1951,0.0,0.0,0.0,1.0,0,0,0
1952,0.0,0.0,0.0,1.0,0,0,0
1953,0.0,0.0,0.0,0.9996485061511423,0,1,0
1954,0.0,0.0,0.0,1.0,0,0,0
1955,1.0,1.0,1.0,1.0,1,0,0
1956,0.0,0.0,0.0,1.0,0,0,0
1957,0.0,0.0,0.0,0.9996485061511423,0,1,0
1958,0.0,0.0,0.0,0.9996485061511423,0,0,1
1959,0.0,0.0,0.0,1.0,0,0,0
1960,0.0,0.0,0.0,1.0,0,0,0
1961,0.0,0.0,0.0,0.9996485061511423,0,0,1
1962,0.0,0.0,0.0,1.0,0,0,0
1963,1.0,1.0,1.0,1.0,1,0,0
1964,0.0,0.0,0.0,1.0,0,0,0
1965,0.0,0.0,0.0,1.0,0,0,0
1966,0.0,0.0,0.0,0.9996485061511423,0,1,0
1967,0.0,0.0,0.0,0.9996485061511423,0,0,1
1968,0.0,0.0,0.0,1.0,0,0,0
1969,0.0,0.0,0.0,1.0,0,0,0
1970,0.0,0.0,0.0,0.9996485061511423,0,1,0
1971,0.0,0.0,0.0,0.9996485061511423,0,1,0
1972,0.0,0.0,0.0,1.0,0,0,0
1973,0.0,0.0,0.0,1.0,0,0,0
1974,0.0,0.0,0.0,1.0,0,0,0
1975,0.0,0.0,0.0,0.9992970123022847,0,2,0
1976,0.0,0.0,0.0,0.9996485061511423,0,0,1
1977,1.0,1.0,1.0,1.0,1,0,0
1978,0.0,0.0,0.0,0.9996485061511423,0,1,0
1979,0.0,0.0,0.0,0.9992970123022847,0,1,1
1980,0.0,0.0,0.0,1.0,0,0,0
1981,0.0,0.0,0.0,1.0,0,0,0
1982,0.0,0.0,0.0,0.9996485061511423,0,1,0
1983,0.0,0.0,0.0,1.0,0,0,0
1984,0.0,0.0,0.0,0.9996485061511423,0,1,0
1985,0.0,0.0,0.0,1.0,0,0,0
1986,0.0,0.0,0.0,1.0,0,0,0
1987,0.0,0.0,0.0,0.9996485061511423,0,0,1
1988,1.0,1.0,1.0,1.0,1,0,0
1989,0.0,0.0,0.0,1.0,0,0,0
1990,0.0,0.0,0.0,0.9992970123022847,0,2,0
1991,0.0,0.0,0.0,0.9996485061511423,0,1,0
1992,1.0,1.0,1.0,1.0,1,0,0
1993,0.0,0.0,0.0,1.0,0,0,0
1994,0.0,0.0,0.0,1.0,0,0,0
1995,0.0,0.0,0.0,1.0,0,0,0
1996,0.0,0.0,0.0,0.9996485061511423,0,1,0
1997,0.0,0.0,0.0,1.0,0,0,0
1998,0.0,0.0,0.0,0.9996485061511423,0,0,1
1999,0.0,0.0,0.0,0.49701230228471,0,0,1431
